ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),ATMOSPHERIC PRESSURE (hPa),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-2.170288,-2.627319,12.624527,-1.455956,-1.214116,9.621669,-0.69961,-1.427841,2.968293,0.073105,-1.109055,1.248993,77.0,-23.0606,8.873,-58.9416,85.9019,7.3215,10.2932,946.1943,1047,2019-11-30 14:32:56:214
-1.97168,-2.651245,12.835098,-1.455956,-1.214116,9.621669,-0.69961,-1.427841,2.968293,0.283234,-0.901352,1.445679,77.0,-23.0606,8.873,-58.9416,85.9019,7.3215,10.2932,946.1943,1057,2019-11-30 14:32:56:224
-1.162918,-3.041275,12.440292,-1.390039,-1.16838,9.637068,-0.727434,-1.415293,3.130131,0.705963,-1.11882,1.275864,77.0,-23.027,10.2188,-57.4783,83.3579,6.8426,8.2077,946.1918,1071,2019-11-30 14:32:56:238
-1.162918,-3.041275,12.440292,-1.187592,-0.99591,9.683397,0.143711,-2.116429,2.25951,0.705963,-1.11882,1.275864,77.0,-24.469,9.5139,-58.2108,83.3579,6.8426,8.2077,946.1918,1078,2019-11-30 14:32:56:245
-0.619736,-3.182449,10.95195,-1.187592,-0.99591,9.683397,0.143711,-2.116429,2.25951,0.681519,-1.28865,1.016861,77.0,-24.469,9.5139,-58.2108,83.3579,6.8426,8.2077,946.1918,1087,2019-11-30 14:32:56:254
-0.619736,-3.182449,10.95195,-1.013691,-0.904775,9.712065,0.815175,-2.248327,0.530857,0.681519,-1.28865,1.016861,77.0,-24.469,9.5139,-58.2108,83.3579,6.8426,8.2077,946.1918,1097,2019-11-30 14:32:56:264
0.356537,-3.22792,9.724426,-0.836992,-0.877783,9.731358,1.215334,-2.421393,0.075354,0.239258,-1.298416,0.556274,77.0,-23.7869,8.1696,-56.7368,84.3151,5.2937,5.9586,946.1918,1108,2019-11-30 14:32:56:275
-0.40918,-3.376266,11.397018,-0.687945,-0.900903,9.740918,0.225838,-2.456308,1.744236,-0.128464,-1.088287,0.310699,77.0,-26.619,8.7708,-54.5364,84.3151,5.2937,5.9586,946.1918,1117,2019-11-30 14:32:56:284
-0.894913,-3.031708,12.569504,-0.687945,-0.900903,9.740918,0.225838,-2.456308,1.744236,-0.176102,-0.935562,0.314362,77.0,-26.619,8.7708,-54.5364,84.3151,5.2937,5.9586,946.1918,1127,2019-11-30 14:32:56:294
-1.37587,-2.151153,12.662811,-0.566418,-0.926107,9.746379,-0.388796,-2.030371,2.778966,-0.128464,-0.861038,0.375458,77.0,-25.8911,9.4681,-55.2719,82.3461,5.4189,3.326,946.1918,1140,2019-11-30 14:32:56:307
-1.37587,-2.151153,12.662811,-0.566418,-0.926107,9.746379,-0.388796,-2.030371,2.778966,-0.128464,-0.861038,0.375458,77.0,-25.8911,9.4681,-55.2719,82.3461,5.4189,3.326,946.1918,1148,2019-11-30 14:32:56:315
-1.734802,-1.509872,12.715454,-0.470264,-0.922484,9.751834,-1.048651,-0.907145,2.83293,0.084091,-0.718094,0.584366,77.0,-28.7704,8.0475,-54.5334,82.3461,5.4189,3.326,946.1918,1158,2019-11-30 14:32:56:325
-1.131805,-2.127212,11.983261,-0.354477,-0.846746,9.763594,-0.975916,-1.113937,2.393098,0.477493,-0.73764,0.803055,77.0,-28.7704,8.0475,-54.5334,82.3461,5.4189,3.326,946.1918,1167,2019-11-30 14:32:56:334
-1.131805,-2.127212,11.983261,-0.354477,-0.846746,9.763594,-0.975916,-1.113937,2.393098,0.622864,-0.792618,0.792053,77.0,-29.4846,8.0338,-55.2689,83.8913,4.9533,2.0793,946.1918,1177,2019-11-30 14:32:56:344
-0.880554,-2.342575,10.74617,-0.258036,-0.757219,9.773967,-0.592214,-1.526916,1.09976,0.680313,-0.70343,0.71022,77.0,-29.4846,8.0338,-55.2689,83.8913,4.9533,2.0793,946.1918,1187,2019-11-30 14:32:56:354
0.055038,-3.074783,11.523834,-0.174661,-0.669855,9.782187,0.594187,-2.434458,1.311964,0.644867,-0.605698,0.430435,60.0,-29.4846,8.0338,-55.2689,83.8913,4.9533,2.0793,946.1918,1197,2019-11-30 14:32:56:364
-0.660416,-3.251846,12.588638,-0.174661,-0.669855,9.782187,-0.574142,-2.62361,2.59786,0.650986,-0.600815,0.381561,60.0,-25.9064,8.7875,-54.5349,83.8913,4.9533,2.0793,946.1918,1208,2019-11-30 14:32:56:375
-0.660416,-3.251846,12.588638,-0.097056,-0.578141,9.789113,-0.574142,-2.62361,2.59786,0.844009,-0.595932,0.236191,60.0,-25.9064,8.7875,-54.5349,83.8913,4.9533,2.0793,946.1792,1217,2019-11-30 14:32:56:384
0.39003,-3.787842,12.629318,-0.003308,-0.467298,9.795509,0.519008,-3.315539,2.598337,0.883118,-0.806061,0.101791,60.0,-29.4693,8.699,-53.0685,78.7422,3.3798,0.568,946.1792,1227,2019-11-30 14:32:56:394
1.177261,-3.280563,11.504684,-0.003308,-0.467298,9.795509,0.519008,-3.315539,2.598337,0.81102,-1.107819,-0.371002,60.0,-28.0914,6.7032,-53.0563,78.7422,3.3798,0.568,946.1792,1237,2019-11-30 14:32:56:404
1.036087,-2.488541,9.889542,0.197729,-0.324011,9.799302,0.878646,-2.388476,0.78118,0.81102,-1.107819,-0.371002,60.0,-28.0914,6.7032,-53.0563,78.7422,3.3798,0.568,946.1792,1248,2019-11-30 14:32:56:415
-2.179855,-0.866196,11.815765,0.326547,-0.268228,9.797541,-0.38381,-1.725994,0.12807,0.638748,-1.370499,-0.658112,60.0,-29.5486,5.3223,-53.7842,82.9319,1.5673,-1.9089,946.1792,1258,2019-11-30 14:32:56:425
-2.179855,-0.866196,11.815765,0.476558,-0.190828,9.793204,-2.110719,-0.779039,2.163816,0.549576,-1.087051,-0.406433,60.0,-29.5486,5.3223,-53.7842,82.9319,1.5673,-1.9089,946.1792,1267,2019-11-30 14:32:56:434
-1.615158,-1.205978,12.579071,0.476558,-0.190828,9.793204,-2.110719,-0.779039,2.163816,0.549576,-1.087051,-0.406433,60.0,-29.5486,5.3223,-53.7842,82.9319,1.5673,-1.9089,946.1792,1277,2019-11-30 14:32:56:444
-1.82811,-1.208374,12.332611,0.556843,-0.140951,9.789813,-2.265523,-1.073629,2.579858,0.588669,-0.847595,0.15921,60.0,-30.2597,5.2994,-52.3163,82.9319,1.5673,-1.9089,946.1792,1287,2019-11-30 14:32:56:454
0.251251,-1.143768,11.07637,0.700575,-0.016717,9.78158,-0.892721,-1.001152,1.636967,0.786591,-0.869583,0.478088,60.0,-28.8818,3.3005,-51.5686,83.4201,0.0977,-4.0966,946.1792,1298,2019-11-30 14:32:56:465
1.136597,-1.612762,8.944366,0.700575,-0.016717,9.78158,-0.892721,-1.001152,1.636967,0.823242,-0.777969,0.384003,60.0,-28.8818,3.3005,-51.5686,83.4201,0.0977,-4.0966,946.1792,1307,2019-11-30 14:32:56:474
1.136597,-1.612762,8.944366,0.810754,0.088599,9.772677,0.282627,-1.680096,-0.772182,0.809799,-0.42366,0.260605,60.0,-30.3085,3.2608,-50.1007,83.4201,0.0977,-4.0966,946.1792,1317,2019-11-30 14:32:56:484
0.961914,-1.095917,6.967896,0.845405,0.157751,9.768868,0.178438,-1.514601,-2.39286,0.676636,0.243378,0.19342,60.0,-30.3085,3.2608,-50.1007,83.4201,0.0977,-4.0966,946.1792,1327,2019-11-30 14:32:56:494
0.380463,0.117249,5.788239,0.805189,0.244048,9.770492,-0.368227,-0.247592,-4.058321,0.410294,0.785828,0.258163,60.0,-31.0211,3.2547,-52.3056,80.7163,-1.426,-4.7111,946.1792,1338,2019-11-30 14:32:56:505
-1.584045,0.911667,6.972687,0.805189,0.244048,9.770492,-0.368227,-0.247592,-4.058321,0.410294,0.785828,0.258163,60.0,-31.0211,3.2547,-52.3056,80.7163,-1.426,-4.7111,946.1792,1348,2019-11-30 14:32:56:515
-3.029312,0.899704,10.557129,0.674225,0.284841,9.779299,-2.05652,0.606352,-3.166439,0.123184,1.116928,0.470749,60.0,-31.0211,3.2547,-52.3056,80.7163,-1.426,-4.7111,946.1792,1358,2019-11-30 14:32:56:525
-3.029312,0.899704,10.557129,0.674225,0.284841,9.779299,-2.05652,0.606352,-3.166439,-0.138229,1.336823,0.966766,60.0,-31.0516,1.9028,-52.298,80.7163,-1.426,-4.7111,946.1792,1368,2019-11-30 14:32:56:535
-3.089126,0.86142,12.10051,0.484714,0.270613,9.790924,-3.553744,0.614852,1.036782,-0.159012,1.329498,1.07428,60.0,-30.3238,2.5925,-51.5671,80.7258,-1.5813,-2.8342,946.165,1378,2019-11-30 14:32:56:545
-0.983444,0.892517,14.476578,0.292309,0.260622,9.798827,-1.68209,0.636428,4.791079,0.239258,0.596451,1.435913,60.0,-30.3238,2.5925,-51.5671,80.7258,-1.5813,-2.8342,946.165,1388,2019-11-30 14:32:56:555
-0.983444,0.892517,14.476578,0.292309,0.260622,9.798827,-1.68209,0.636428,4.791079,0.239258,0.596451,1.435913,68.0,-30.3238,2.5925,-51.5671,80.7258,-1.5813,-2.8342,946.165,1398,2019-11-30 14:32:56:565
-0.330215,0.617355,11.497513,0.265416,0.334643,9.797345,-0.730331,0.313201,2.470489,0.729172,-0.042496,1.178131,68.0,-28.8834,3.3142,-54.5074,80.7258,-1.5813,-2.8342,946.165,1407,2019-11-30 14:32:56:574
0.074173,1.347153,7.735993,0.298527,0.47114,9.790776,-0.223116,0.809903,-2.02609,0.72673,-0.157318,0.884903,68.0,-28.9139,1.9623,-54.4998,80.3818,-2.7537,-1.7464,946.165,1420,2019-11-30 14:32:56:587
0.074173,1.347153,7.735993,0.298527,0.47114,9.790776,-0.223116,0.809903,-2.02609,0.483597,-0.011963,0.756638,68.0,-28.9139,1.9623,-54.4998,80.3818,-2.7537,-1.7464,946.165,1427,2019-11-30 14:32:56:594
-0.425919,2.201401,7.731217,0.299026,0.525498,9.787994,-0.600201,1.467063,-2.459041,0.191605,0.079681,0.716309,68.0,-28.9139,1.9623,-54.4998,80.3818,-2.7537,-1.7464,946.165,1437,2019-11-30 14:32:56:604
-0.425919,2.201401,7.731217,0.299026,0.525498,9.787994,-0.600201,1.467063,-2.459041,-0.085693,0.049133,0.749313,68.0,-29.5792,3.9612,-51.5732,80.3818,-2.7537,-1.7464,946.165,1447,2019-11-30 14:32:56:614
-1.471588,2.885742,9.229111,0.292515,0.521826,9.788387,-1.703664,2.331366,-0.778888,-0.255524,-0.112122,0.90567,68.0,-28.1403,4.6783,-53.7796,73.3063,-3.0502,-1.7117,946.165,1458,2019-11-30 14:32:56:625
-1.981262,2.603394,10.112076,0.319848,0.48618,9.789368,-2.315213,2.304136,0.005612,-0.330048,-0.33815,1.070618,68.0,-28.1403,4.6783,-53.7796,73.3063,-3.0502,-1.7117,946.165,1467,2019-11-30 14:32:56:634
-1.981262,2.603394,10.112076,0.319848,0.48618,9.789368,-2.315213,2.304136,0.005612,-0.330048,-0.33815,1.070618,68.0,-31.0226,3.2654,-54.509,73.3063,-3.0502,-1.7117,946.165,1478,2019-11-30 14:32:56:645
-0.835098,0.847061,11.09552,0.389934,0.428919,9.789504,-1.334771,0.496881,1.04711,-0.235962,-0.311264,1.29419,68.0,-31.0226,3.2654,-54.509,73.3063,-3.0502,-1.7117,946.165,1488,2019-11-30 14:32:56:655
-0.835098,0.847061,11.09552,0.389934,0.428919,9.789504,-1.334771,0.496881,1.04711,-0.235962,-0.311264,1.29419,68.0,-31.0226,3.2654,-54.509,73.3063,-3.0502,-1.7117,946.165,1498,2019-11-30 14:32:56:665
0.234497,0.153137,11.653046,0.424715,0.435938,9.787745,-0.335421,-0.14343,1.881154,0.33577,-0.171982,1.340607,68.0,-31.0059,3.9352,-53.0426,77.3993,-2.5478,-2.4847,946.165,1507,2019-11-30 14:32:56:674
0.997803,-0.3685,9.939789,0.450637,0.54185,9.781294,0.503075,-0.909214,0.134315,0.758499,-0.007065,1.279526,68.0,-30.9738,5.2856,-53.0502,77.3993,-2.5478,-2.4847,946.1592,1518,2019-11-30 14:32:56:685
0.997803,-0.3685,9.939789,0.450637,0.54185,9.781294,0.503075,-0.909214,0.134315,0.71817,0.088226,1.084061,68.0,-30.9738,5.2856,-53.0502,77.3993,-2.5478,-2.4847,946.1592,1527,2019-11-30 14:32:56:694
0.983444,-0.258423,8.566299,0.451825,0.636771,9.775518,0.632403,-0.866647,-1.159844,0.553238,0.03569,0.942322,68.0,-30.9738,5.2856,-53.0502,73.3668,-3.723,-2.6463,946.1592,1537,2019-11-30 14:32:56:704
0.983444,-0.258423,8.566299,0.459787,0.701276,9.770732,0.166357,-1.13871,-1.421058,0.553238,0.03569,0.942322,68.0,-30.9738,5.2856,-53.0502,73.3668,-3.723,-2.6463,946.1592,1548,2019-11-30 14:32:56:715
0.476166,-0.504883,8.614166,0.459787,0.701276,9.770732,0.166357,-1.13871,-1.421058,0.351654,-0.082809,0.810394,68.0,-31.6528,6.6315,-54.5273,73.3668,-3.723,-2.6463,946.1592,1557,2019-11-30 14:32:56:724
0.095718,-0.815948,9.688538,0.49558,0.725432,9.767218,-0.215501,-1.397388,-0.835173,0.106094,-0.396774,0.638123,68.0,-31.6528,6.6315,-54.5273,73.3668,-3.723,-2.6463,946.1592,1569,2019-11-30 14:32:56:736
0.095718,-0.815948,9.688538,0.575282,0.724583,9.762911,-0.476941,-1.60223,0.218282,0.04744,-0.616699,0.546494,68.0,-30.9418,6.6391,-53.0579,68.3881,-4.2373,-3.3723,946.1592,1577,2019-11-30 14:32:56:744
0.464203,-0.75853,10.782059,0.651533,0.726956,9.757942,-0.248082,-1.530576,0.87265,0.106094,-0.810944,0.449966,68.0,-30.9418,6.6391,-53.0579,68.3881,-4.2373,-3.3723,946.1592,1587,2019-11-30 14:32:56:754
0.464203,-0.75853,10.782059,0.651533,0.726956,9.757942,-0.248082,-1.530576,0.87265,0.106094,-0.810944,0.449966,66.0,-30.9418,6.6391,-53.0579,68.3881,-4.2373,-3.3723,946.1592,1597,2019-11-30 14:32:56:764
0.433105,0.918839,8.702698,0.777919,0.761929,9.746009,-0.333223,-0.366061,-0.375367,0.396851,-0.911118,0.352249,66.0,-30.2612,5.307,-53.7842,68.3881,-4.2373,-3.3723,946.1592,1607,2019-11-30 14:32:56:774
0.76091,1.665405,6.592224,0.930456,0.849516,9.725376,-0.298537,0.621795,-2.264165,0.498261,-0.809738,0.426758,66.0,-34.5337,5.2109,-53.7857,71.5179,-4.9696,-5.465,946.1592,1617,2019-11-30 14:32:56:784
0.76091,1.665405,6.592224,0.930456,0.849516,9.725376,-0.149035,0.717158,-3.967429,0.484833,-0.594696,0.553818,66.0,-34.5337,5.2109,-53.7857,71.5179,-4.9696,-5.465,946.1592,1628,2019-11-30 14:32:56:795
1.100693,0.500107,4.76651,1.003914,0.894601,9.714023,2.12E-4,-0.067477,-5.084037,0.220932,-0.305145,0.668655,66.0,-34.5337,5.2109,-53.7857,71.5179,-4.9696,-5.465,946.1592,1637,2019-11-30 14:32:56:804
1.421341,-0.588638,5.785843,1.003914,0.894601,9.714023,2.12E-4,-0.067477,-5.084037,0.220932,-0.305145,0.668655,66.0,-33.0933,5.9113,-52.3209,71.5179,-4.9696,-5.465,946.1592,1647,2019-11-30 14:32:56:814
1.45723,-2.029114,6.821945,1.03571,0.871231,9.712809,0.397479,-1.917859,-3.715081,-0.150452,-0.010727,0.748077,66.0,-35.231,5.8655,-53.0563,69.3676,-5.0969,-6.0866,946.1592,1657,2019-11-30 14:32:56:824
1.45723,-2.029114,6.821945,1.039069,0.816298,9.71722,0.440739,-3.301961,-2.223745,-0.250641,0.099213,0.689423,66.0,-35.231,5.8655,-53.0563,69.3676,-5.0969,-6.0866,946.1592,1668,2019-11-30 14:32:56:835
1.619934,-2.804382,8.317459,1.039069,0.816298,9.71722,0.440739,-3.301961,-2.223745,-0.171219,0.167633,0.627121,66.0,-34.5169,5.8792,-52.3209,69.3676,-5.0969,-6.0866,946.1466,1678,2019-11-30 14:32:56:845
1.871185,-2.261215,8.989838,1.012944,0.779779,9.722977,0.838668,-3.164102,-0.844476,0.084091,0.248276,0.493973,66.0,-34.5169,5.8792,-52.3209,69.3676,-5.0969,-6.0866,946.1466,1687,2019-11-30 14:32:56:854
1.871185,-2.261215,8.989838,1.012944,0.779779,9.722977,0.838668,-3.164102,-0.844476,0.084091,0.248276,0.493973,66.0,-34.5169,5.8792,-52.3209,69.3676,-5.0969,-6.0866,946.1466,1698,2019-11-30 14:32:56:865
1.433304,0.356537,8.003998,0.980066,0.82033,9.72301,0.624536,-0.994866,-1.319172,0.503159,0.273926,0.260605,66.0,-33.7891,6.572,-52.3254,67.9518,-4.7984,-5.7559,946.1466,1708,2019-11-30 14:32:56:875
0.73938,1.205978,5.673386,0.980066,0.82033,9.72301,0.624536,-0.994866,-1.319172,0.379761,0.04303,0.221512,66.0,-33.7891,6.572,-52.3254,67.9518,-4.7984,-5.7559,946.1466,1717,2019-11-30 14:32:56:884
-0.227325,0.875778,4.015152,0.961492,0.90462,9.717386,-0.18088,0.290268,-3.907451,0.062103,-0.044937,0.222748,66.0,-33.8211,5.2185,-52.3178,67.9518,-4.7984,-5.7559,946.1466,1727,2019-11-30 14:32:56:894
-0.227325,0.875778,4.015152,0.969124,0.905015,9.716591,-1.314812,-0.122252,-5.829942,-0.427795,-0.016846,0.34613,66.0,-33.8211,5.2185,-52.3178,67.9518,-4.7984,-5.7559,946.1466,1737,2019-11-30 14:32:56:904
-1.404587,0.059814,3.996018,0.969124,0.905015,9.716591,-1.314812,-0.122252,-5.829942,-0.749084,0.152985,0.551376,66.0,-33.1085,5.2353,-52.3178,70.0315,-5.2951,-5.6958,946.1466,1748,2019-11-30 14:32:56:915
-1.713257,-0.509674,6.568299,0.950933,0.779276,9.729278,-2.813242,-1.063396,-4.514017,-0.846832,0.283707,0.728546,66.0,-33.0292,8.6166,-52.3361,70.0315,-5.2951,-5.6958,946.1466,1757,2019-11-30 14:32:56:924
-1.713257,-0.509674,6.568299,0.950933,0.779276,9.729278,-2.813242,-1.063396,-4.514017,-0.846832,0.283707,0.728546,66.0,-33.0292,8.6166,-52.3361,70.0315,-5.2951,-5.6958,946.1466,1767,2019-11-30 14:32:56:934
-0.870987,-1.076767,9.016159,0.906305,0.654004,9.742755,-1.958884,-1.569067,-1.288485,-0.666016,0.335022,0.931351,66.0,-32.3334,7.959,-53.067,66.5366,-3.8239,-5.3146,946.1466,1777,2019-11-30 14:32:56:944
-0.026321,-0.835098,9.365509,0.859464,0.573021,9.752095,-0.978621,-1.473605,-0.306871,-0.169998,0.249496,0.999756,66.0,-32.3334,7.959,-53.067,66.5366,-3.8239,-5.3146,946.1466,1787,2019-11-30 14:32:56:954
1.055237,0.198608,7.379471,0.859464,0.573021,9.752095,-0.978621,-1.473605,-0.306871,0.097534,0.108994,0.933792,63.0,-33.0154,9.3018,-53.8071,66.5366,-3.8239,-5.3146,946.1466,1797,2019-11-30 14:32:56:964
1.055237,0.198608,7.379471,0.856476,0.57711,9.752117,0.125555,-0.462796,-2.14029,0.162277,0.006363,0.771286,63.0,-33.0154,9.3018,-53.8071,66.5366,-3.8239,-5.3146,946.1466,1807,2019-11-30 14:32:56:974
1.308868,0.914063,5.225922,0.892098,0.557229,9.75008,0.254567,0.644577,-5.292886,-0.169998,-0.190308,0.434082,63.0,-33.0154,9.3018,-53.8071,66.3929,-3.2574,-5.2278,946.1466,1818,2019-11-30 14:32:56:985
0.63649,1.536194,3.873978,0.892098,0.557229,9.75008,0.254567,0.644577,-5.292886,-0.463211,-0.317383,0.266724,63.0,-33.0154,9.3018,-53.8071,66.3929,-3.2574,-5.2278,946.1326,1827,2019-11-30 14:32:56:994
-1.993225,1.49791,3.723236,0.951011,0.456783,9.749734,-1.689911,1.320026,-6.212935,-0.90181,-0.474976,0.168976,63.0,-33.728,9.285,-53.8071,66.3929,-3.2574,-5.2278,946.1326,1837,2019-11-30 14:32:57:004
-1.993225,1.49791,3.723236,1.007601,0.272078,9.750954,-3.198721,0.709909,-5.207245,-1.29277,-0.479858,0.307037,63.0,-33.728,9.285,-53.8071,66.3929,-3.2574,-5.2278,946.1326,1848,2019-11-30 14:32:57:015
-1.777862,0.299103,5.702103,1.007601,0.272078,9.750954,-3.198721,0.709909,-5.207245,-1.29277,-0.479858,0.307037,63.0,-33.728,9.285,-53.8071,66.3929,-3.2574,-5.2278,946.1326,1857,2019-11-30 14:32:57:024
-1.777862,0.299103,5.702103,1.032398,0.053239,9.75201,-2.079379,-0.588748,-2.223503,-1.512665,-0.252609,0.708984,63.0,-33.7112,9.964,-54.5471,67.5974,-1.5898,-5.8996,946.1326,1867,2019-11-30 14:32:57:034
-0.653244,-1.031311,8.738586,1.023299,-0.065968,9.752892,-1.63096,-1.003062,-0.793892,-1.202347,0.027145,0.959442,63.0,-33.6777,11.3052,-52.3499,67.5974,-1.5898,-5.8996,946.1326,1877,2019-11-30 14:32:57:044
0.009567,-1.428513,9.564117,1.023299,-0.065968,9.752892,-1.050857,-1.234276,-0.084172,-0.526749,0.193283,1.143921,63.0,-33.6777,11.3052,-52.3499,67.5974,-1.5898,-5.8996,946.1326,1887,2019-11-30 14:32:57:054
0.009567,-1.428513,9.564117,0.982919,-0.18583,9.755497,-1.050857,-1.234276,-0.084172,-0.014862,0.078445,1.054733,63.0,-35.0708,12.6297,-53.093,67.9852,1.0858,-5.7534,946.1326,1898,2019-11-30 14:32:57:065
1.275375,-1.344772,7.965714,0.971663,-0.208768,9.756161,0.168266,-1.183468,-1.172782,-0.031967,-0.013168,0.844605,63.0,-35.0708,12.6297,-53.093,67.9852,1.0858,-5.7534,946.1326,1908,2019-11-30 14:32:57:075
1.275375,-1.344772,7.965714,0.971663,-0.208768,9.756161,0.168266,-1.183468,-1.172782,-0.031967,-0.013168,0.844605,63.0,-35.0708,12.6297,-53.093,67.9852,1.0858,-5.7534,946.1326,1917,2019-11-30 14:32:57:084
0.86142,-1.167694,5.477173,0.981145,-0.245082,9.754367,-0.084702,-0.955306,-4.007746,-0.237198,-0.107224,0.645447,63.0,-35.0372,13.9786,-52.3666,67.9852,1.0858,-5.7534,946.1326,1927,2019-11-30 14:32:57:094
0.86142,-1.167694,5.477173,0.981145,-0.245082,9.754367,-0.084702,-0.955306,-4.007746,-0.689224,-0.157318,0.382782,63.0,-35.0372,13.9786,-52.3666,67.9852,1.0858,-5.7534,946.1326,1938,2019-11-30 14:32:57:105
1.507477,-0.732208,5.572891,1.002193,-0.335249,9.749543,0.346055,-0.471909,-4.40152,-0.900589,-0.128006,0.175095,63.0,-33.6304,13.327,-50.8911,68.7245,1.9591,-5.869,946.1326,1948,2019-11-30 14:32:57:115
1.715653,-0.535995,8.202591,1.029195,-0.504953,9.739413,0.751533,-0.114886,-1.745847,-0.867599,-0.102341,0.096893,63.0,-33.6304,13.327,-50.8911,68.7245,1.9591,-5.869,946.1326,1957,2019-11-30 14:32:57:124
1.715653,-0.535995,8.202591,1.03414,-0.604994,9.733187,0.253109,0.209506,-1.661441,-0.867599,-0.102341,0.096893,63.0,-35.0082,15.3397,-53.8406,68.7245,1.9591,-5.869,946.1326,1967,2019-11-30 14:32:57:134
1.330414,-0.387634,8.003998,1.03414,-0.604994,9.733187,0.253109,0.209506,-1.661441,-0.677017,-0.011963,0.115234,63.0,-34.9915,16.0141,-53.8452,66.8717,3.537,-6.0649,946.1211,1977,2019-11-30 14:32:57:144
0.504883,-0.662811,7.76471,1.016592,-0.668224,9.7309,-0.407197,0.045165,-1.938983,-0.343491,0.170074,0.247162,63.0,-34.9915,16.0141,-53.8452,66.8717,3.537,-6.0649,946.1211,1987,2019-11-30 14:32:57:154
0.624527,-0.803986,8.889343,0.97866,-0.710539,9.731791,-0.423156,-0.041607,-1.071743,-0.277527,0.240936,0.276489,61.0,-34.9899,16.0065,-52.3773,66.8717,3.537,-6.0649,946.1211,1997,2019-11-30 14:32:57:164
0.598206,-0.921234,9.530609,0.97866,-0.710539,9.731791,-0.423156,-0.041607,-1.071743,-0.190781,0.253159,0.28627,61.0,-34.9899,16.0065,-52.3773,66.8717,3.537,-6.0649,946.1211,2007,2019-11-30 14:32:57:174
0.598206,-0.921234,9.530609,0.942845,-0.738176,9.733269,-0.335185,-0.195144,-0.033725,-0.089371,0.127335,0.269165,61.0,-34.9899,16.0065,-52.3773,66.8717,3.537,-6.0649,946.1211,2017,2019-11-30 14:32:57:184
0.634094,-0.899704,9.468399,0.926984,-0.751546,9.733769,-0.276473,-0.170058,-0.115207,-0.016083,-0.007065,0.215393,61.0,-33.6014,14.7095,-56.7764,69.7806,4.3169,-5.5329,946.1211,2028,2019-11-30 14:32:57:195
0.634094,-0.899704,9.468399,0.926984,-0.751546,9.733769,-0.276473,-0.170058,-0.115207,-0.016083,-0.007065,0.215393,61.0,-33.6014,14.7095,-56.7764,69.7806,4.3169,-5.5329,946.1211,2037,2019-11-30 14:32:57:204
0.67717,-0.61496,9.530609,0.949479,-0.748281,9.731853,-0.219516,-0.030999,-0.05827,0.077988,-0.198868,0.024826,61.0,-34.2636,16.7023,-53.1128,69.7806,4.3169,-5.5329,946.1211,2053,2019-11-30 14:32:57:220
0.67717,-0.61496,9.530609,0.949479,-0.748281,9.731853,-0.219516,-0.030999,-0.05827,0.077988,-0.198868,0.024826,61.0,-34.2468,17.3798,-53.1158,66.1691,4.3761,-5.5724,946.1211,2060,2019-11-30 14:32:57:227
0.67717,-0.61496,9.530609,0.949479,-0.748281,9.731853,-0.219516,-0.030999,-0.05827,0.034012,-0.357681,-0.01915,61.0,-34.2468,17.3798,-53.1158,66.1691,4.3761,-5.5724,946.1211,2068,2019-11-30 14:32:57:235
0.134003,-0.033493,8.355744,1.003316,-0.734428,9.727506,-0.796246,0.597667,-0.914197,-0.068604,-0.351578,-0.01062,61.0,-34.9915,16.0141,-53.8452,66.1691,4.3761,-5.5724,946.1211,2077,2019-11-30 14:32:57:244
0.064606,0.088531,8.049454,1.049183,-0.743194,9.721999,-0.963928,0.828363,-1.585957,-0.143127,-0.327148,0.011383,61.0,-34.9915,16.0141,-53.8452,66.1691,4.3761,-5.5724,946.1211,2087,2019-11-30 14:32:57:254
0.064606,0.088531,8.049454,1.049183,-0.743194,9.721999,-0.963928,0.828363,-1.585957,-0.134567,-0.184204,0.126221,61.0,-37.1262,15.9592,-52.3773,69.3918,4.3463,-6.1594,946.1211,2098,2019-11-30 14:32:57:265
-0.220139,-0.299103,9.523438,1.084912,-0.768785,9.716086,-1.25331,0.491797,-0.158557,0.013245,-0.115784,0.248398,61.0,-37.1262,15.9592,-52.3773,69.3918,4.3463,-6.1594,946.1211,2108,2019-11-30 14:32:57:275
-0.220139,-0.299103,9.523438,1.084912,-0.768785,9.716086,-1.25331,0.491797,-0.158557,0.013245,-0.115784,0.248398,61.0,-37.1262,15.9592,-52.3773,69.3918,4.3463,-6.1594,946.1211,2117,2019-11-30 14:32:57:284
-0.100494,-0.770493,10.246063,1.092199,-0.760161,9.715947,-1.316863,0.082642,0.75535,0.205048,-0.114563,0.354691,61.0,-36.3831,17.3279,-52.3834,69.3918,4.3463,-6.1594,946.1211,2127,2019-11-30 14:32:57:294
