TIME_OF_DAY,SPEED_mps,LATITUDE,LONGITUDE,ACCELEROMETER X (m/sÂ²),ACCELEROMETER Y (m/sÂ²),ACCELEROMETER Z (m/sÂ²),GRAVITY X (m/sÂ²),GRAVITY Y (m/sÂ²),GRAVITY Z (m/sÂ²),LINEAR ACCELERATION X (m/sÂ²),LINEAR ACCELERATION Y (m/sÂ²),LINEAR ACCELERATION Z (m/sÂ²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (Î¼T),MAGNETIC FIELD Y (Î¼T),MAGNETIC FIELD Z (Î¼T),ORIENTATION Z (azimuth Â°),ORIENTATION X (pitch Â°),ORIENTATION Y (roll Â°),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (Â°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
,,,,-2.419,5.157,8.31,-1.886,5.567,7.85,-0.463,-0.547,0.719,-0.015,0.033,0.021,2754,-12.5,-14.7,-42.9,69,-34.7,13.6,8,1006.6,44.31,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,12966,2019-09-28 09:41:19:792
,,,,-2.551,6.418,7.186,-1.883,5.569,7.849,-0.497,0.863,-0.442,0.008,-0.043,0.031,2754,-12.5,-14.7,-43.7,66,-34.6,13.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,12975,2019-09-28 09:41:19:801
,,,,-2.551,6.418,7.186,-1.883,5.569,7.849,-0.497,0.863,-0.442,-0.034,-0.041,0.038,2754,-12.5,-14.7,-43.7,66,-34.6,13.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,12985,2019-09-28 09:41:19:811
,,,,-2.579,5.7,8.167,-1.876,5.568,7.852,-0.608,0.259,0.423,-0.023,-0.062,0.033,2754,-14.6,-12.7,-44.4,66,-34.6,13.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,12996,2019-09-28 09:41:19:822
,,,,-2.462,5.413,8.717,-1.868,5.565,7.855,-0.583,-0.028,0.892,-0.021,-0.101,0.027,2754,-14.6,-12.7,-44.4,66,-34.6,13.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13005,2019-09-28 09:41:19:831
,,,,-2.462,5.413,8.717,-1.86,5.567,7.856,-0.583,-0.028,0.892,0.018,-0.085,0.014,2754,-13.9,-14.7,-43.7,67,-34.6,13.4,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13016,2019-09-28 09:41:19:842
,,,,-2.357,5.944,6.408,-1.86,5.567,7.856,-0.548,0.349,-1.204,-0.019,-0.132,0.013,2754,-13.9,-14.7,-43.7,67,-34.6,13.4,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13026,2019-09-28 09:41:19:852
,,,,-2.146,5.386,7.092,-1.846,5.567,7.859,-0.315,-0.182,-0.557,-0.015,-0.09,0.022,2754,-12.5,-15.4,-43.7,67,-34.6,13.4,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13035,2019-09-28 09:41:19:861
,,,,-2.024,5.408,8.119,-1.833,5.564,7.864,-0.169,-0.021,0.469,-0.031,-0.135,0.025,2754,-12.5,-15.4,-43.7,67,-34.6,13.4,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13046,2019-09-28 09:41:19:872
,,,,-1.747,5.714,9.117,-1.833,5.564,7.864,-0.169,-0.021,0.469,-0.015,-0.098,0.028,2754,-14,-15.4,-43.7,66.7,-34.6,13.1,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13056,2019-09-28 09:41:19:882
,,,,-1.747,5.714,9.117,-1.818,5.563,7.869,0.074,0.708,0.798,0.01,-0.106,0.037,2408,-14,-15.4,-43.7,66.7,-34.6,13.1,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13066,2019-09-28 09:41:19:892
,,,,-1.354,6.097,7.198,-1.798,5.564,7.872,0.536,0.245,-0.663,-0.035,-0.14,0.035,2408,-14.7,-16.1,-42.9,66.7,-34.6,13.1,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13076,2019-09-28 09:41:19:902
,,,,-1.144,4.979,7.722,-1.798,5.564,7.872,0.536,0.245,-0.663,-0.035,-0.14,0.035,2408,-14.7,-16.1,-42.9,66.7,-34.6,13.1,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.04601248,0.7,3.216,88,14 / 22,,13086,2019-09-28 09:41:19:912
,,,,-0.816,4.743,8.282,-1.779,5.559,7.88,0.845,-0.995,0.266,-0.037,-0.134,0.033,2408,-13.3,-15.4,-42.9,66.1,-34.5,12.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13096,2019-09-28 09:41:19:922
,,,,-0.816,4.743,8.282,-1.765,5.554,7.887,0.511,-0.918,0.613,-0.024,-0.08,0.017,2408,-13.3,-15.4,-42.9,66.1,-34.5,12.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13107,2019-09-28 09:41:19:933
,,,,-1.299,5.31,8.124,-1.765,5.554,7.887,0.511,-0.918,0.613,0.017,-0.087,0.017,2408,-13.9,-14.7,-43.7,66.1,-34.5,12.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13115,2019-09-28 09:41:19:941
,,,,-1.524,5.044,7.123,-1.752,5.556,7.889,0.312,-0.318,-0.782,0.006,-0.113,0.015,2408,-13.9,-14.7,-43.7,66.1,-34.5,12.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13125,2019-09-28 09:41:19:951
,,,,-1.586,4.908,7.509,-1.738,5.556,7.892,0.135,-0.647,-0.34,0.01,-0.098,0.028,2408,-15.4,-14.1,-45.2,64.7,-34.5,12.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13135,2019-09-28 09:41:19:961
,,,,-1.591,5.231,8.583,-1.738,5.556,7.892,0.041,-0.16,0.776,0.025,-0.09,0.016,2408,-15.4,-14.1,-45.2,64.7,-34.5,12.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13146,2019-09-28 09:41:19:972
,,,,-1.778,6.427,7.927,-1.724,5.557,7.894,0.041,-0.16,0.776,0.031,-0.08,0.026,2408,-14.6,-14.1,-42.9,64.7,-34.5,12.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13156,2019-09-28 09:41:19:982
,,,,-1.778,6.427,7.927,-1.712,5.563,7.893,0.147,0.949,-0.208,0.017,-0.115,0.02,2408,-14.6,-14.1,-42.9,64.7,-34.5,12.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13166,2019-09-28 09:41:19:992
,,,,-1.548,6.169,7.557,-1.699,5.567,7.892,-0.035,0.097,0.304,0.017,-0.115,0.02,2408,-13.2,-14.7,-42.9,65.6,-34.6,12.2,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13176,2019-09-28 09:41:20:002
,,,,-1.493,5.726,7.068,-1.699,5.567,7.892,-0.035,0.097,0.304,0.041,-0.109,0.03,2408,-13.2,-14.7,-42.9,65.6,-34.6,12.2,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13185,2019-09-28 09:41:20:011
,,,,-1.302,5.934,7.566,-1.683,5.571,7.893,0.497,-0.048,-0.823,-0.014,-0.121,0.009,2408,-15.4,-14.7,-43.7,65.6,-34.6,12.2,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13195,2019-09-28 09:41:20:021
,,,,-1.302,5.934,7.566,-1.675,5.571,7.895,0.388,0.553,0.037,-0.016,-0.077,0.01,2408,-15.4,-14.7,-43.7,65.6,-34.6,12.2,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13206,2019-09-28 09:41:20:032
,,,,-1.024,6.324,7.59,-1.675,5.571,7.895,0.388,0.553,0.037,-0.032,-0.073,0.003,2408,-15.4,-14.1,-43.7,64.9,-34.6,12,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13216,2019-09-28 09:41:20:042
,,,,-1.637,5.829,8.478,-1.658,5.57,7.899,0.122,0.339,0.486,-0.02,-0.091,0.008,2408,-15.4,-14.1,-43.7,64.9,-34.6,12,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13226,2019-09-28 09:41:20:052
,,,,-1.637,5.829,8.478,-1.645,5.567,7.904,0.372,0.053,0.246,-0.034,-0.08,0.01,2408,-16.1,-14.8,-44.4,64.9,-34.6,12,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13236,2019-09-28 09:41:20:062
,,,,-1.261,5.556,8.305,-1.635,5.564,7.908,0.372,0.053,0.246,-0.016,-0.07,0.021,2408,-16.1,-14.8,-44.4,64.9,-34.6,12,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.11932958,0.7,3.216,88,14 / 22,,13246,2019-09-28 09:41:20:072
,,,,-1.572,5.681,7.844,-1.635,5.564,7.908,0.064,0.256,0.052,-0.016,-0.07,0.021,2408,-14.7,-16.1,-41.5,71.1,-34.6,11.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13255,2019-09-28 09:41:20:081
,,,,-1.424,5.489,7.758,-1.623,5.563,7.911,0.168,-0.007,-0.178,-0.013,-0.071,0.019,2179,-14.7,-16.1,-41.5,71.1,-34.6,11.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13266,2019-09-28 09:41:20:092
,,,,-1.333,5.374,7.585,-1.612,5.563,7.914,0.312,-0.178,-0.423,-0.005,-0.085,0.019,2179,-14.6,-12.7,-44.4,71.1,-34.6,11.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13275,2019-09-28 09:41:20:101
,,,,-1.412,5.396,7.463,-1.612,5.563,7.914,0.312,-0.178,-0.423,-0.005,-0.085,0.019,2179,-14.6,-12.7,-44.4,71.1,-34.6,11.7,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13286,2019-09-28 09:41:20:112
,,,,-1.412,5.396,7.463,-1.602,5.562,7.916,0.278,-0.103,-0.075,-0.012,-0.069,0.009,2179,-14.6,-14.1,-42.9,65.4,-34.6,11.5,8,1006.6,46.14,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13296,2019-09-28 09:41:20:122
,,,,-1.065,5.36,7.454,-1.592,5.563,7.918,0.327,0.066,-0.899,0.017,-0.082,0.002,2179,-14.6,-14.1,-42.9,65.4,-34.6,11.5,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13305,2019-09-28 09:41:20:131
,,,,-1.33,5.829,8.057,-1.592,5.563,7.918,0.327,0.066,-0.899,-0.016,-0.086,-0.008,2179,-14.6,-14.1,-42.9,65.4,-34.6,11.5,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13315,2019-09-28 09:41:20:141
,,,,-1.369,5.338,8.545,-1.581,5.562,7.921,0.386,0.096,0.454,-0.01,-0.054,-0.011,2179,-14.6,-14.1,-42.9,65.4,-34.6,11.5,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13326,2019-09-28 09:41:20:152
,,,,-1.369,5.338,8.545,-1.575,5.561,7.923,0.196,0.328,0.649,-0.008,-0.062,0.004,2179,-15.4,-14.1,-42.2,66.1,-34.6,11.3,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13336,2019-09-28 09:41:20:162
,,,,-1.041,5.554,8.605,-1.575,5.561,7.923,0.196,0.328,0.649,0.02,-0.025,0.004,2179,-15.4,-14.1,-42.2,66.1,-34.6,11.3,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13347,2019-09-28 09:41:20:173
,,,,-1.613,5.515,7.533,-1.567,5.562,7.923,0.198,0.151,-0.391,-0.012,-0.058,0.031,2179,-14.6,-13.4,-42.2,66.1,-34.6,11.3,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13356,2019-09-28 09:41:20:182
,,,,-0.723,5.09,7.963,-1.555,5.562,7.926,0.805,-0.451,0.383,0.014,-0.068,0.008,2179,-14.6,-13.4,-42.2,66.1,-34.6,11.3,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13366,2019-09-28 09:41:20:192
,,,,-0.723,5.09,7.963,-1.555,5.562,7.926,0.805,-0.451,0.383,0.014,-0.068,0.008,2179,-15.4,-14.8,-42.9,66.6,-34.5,11.1,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13375,2019-09-28 09:41:20:201
,,,,-1.101,5.111,8.511,-1.551,5.562,7.926,0.309,-0.471,0.499,0.01,-0.032,0.024,2179,-15.4,-14.8,-42.9,66.6,-34.5,11.1,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13385,2019-09-28 09:41:20:211
,,,,-1.405,5.35,6.621,-1.544,5.566,7.925,0.388,-0.274,-1.255,0.031,0,-0.014,2179,-15.3,-13.4,-43.7,66.6,-34.5,11.1,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.14511713,0.7,3.216,88,14 / 22,,13396,2019-09-28 09:41:20:222
,,,,-1.213,5.628,8.157,-1.54,5.565,7.926,0.445,0.089,0.38,-0.012,-0.035,0.003,2179,-15.3,-13.4,-43.7,66.6,-34.5,11.1,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13406,2019-09-28 09:41:20:232
,,,,-1.151,6.231,8.755,-1.54,5.565,7.926,0.445,0.089,0.38,-0.016,-0.042,-0.013,2179,-16.1,-14.1,-42.2,66.9,-34.6,11,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13416,2019-09-28 09:41:20:242
,,,,-1.151,6.231,9.394,-1.538,5.562,7.929,0.239,0.461,1.356,-0.041,-0.015,-0.016,2179,-16.1,-14.1,-42.2,66.9,-34.6,11,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13426,2019-09-28 09:41:20:252
,,,,-1.393,5.824,9.394,-1.539,5.557,7.932,-0.2,-0.191,0.929,-0.012,0.026,-0.017,2179,-13.9,-13.4,-44.4,66.9,-34.6,11,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13436,2019-09-28 09:41:20:262
,,,,-1.558,5.058,8.183,-1.539,5.557,7.932,-0.2,-0.191,0.929,-0.001,-0.085,0.003,2179,-13.9,-13.4,-44.4,66.9,-34.6,11,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13446,2019-09-28 09:41:20:272
,,,,-1.558,5.058,8.183,-1.533,5.556,7.934,0.051,-1,-0.247,-0.001,-0.085,0.003,2179,-16.8,-14.1,-42.9,67,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13456,2019-09-28 09:41:20:282
,,,,-1.582,4.585,7.528,-1.533,5.556,7.934,-0.205,-0.772,-0.721,0.026,0.001,0.021,2179,-16.8,-14.1,-42.9,67,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13466,2019-09-28 09:41:20:292
,,,,-1.498,4.862,7.748,-1.526,5.554,7.937,0.499,-0.263,0.093,-0.025,-0.057,0.019,2226,-16.1,-14.1,-42.9,67,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13476,2019-09-28 09:41:20:302
,,,,-1.108,5.35,7.798,-1.526,5.554,7.937,0.499,-0.263,0.093,-0.013,0.043,-0.002,2226,-16.1,-14.1,-42.9,67,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13486,2019-09-28 09:41:20:312
,,,,-1.098,5.453,8.71,-1.528,5.553,7.937,0.485,0.207,0.969,0.003,0.018,-0.025,2226,-13.9,-14.7,-42.9,65.3,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13496,2019-09-28 09:41:20:322
,,,,-1.098,5.453,8.71,-1.529,5.551,7.938,0.015,-0.059,0.552,0.004,0.017,-0.028,2226,-13.9,-14.7,-42.9,65.3,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13505,2019-09-28 09:41:20:331
,,,,-1.35,4.97,7.501,-1.529,5.551,7.938,0.622,-1.097,0.561,-0.026,-0.053,-0.027,2226,-14.6,-14.1,-42.9,65.3,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13516,2019-09-28 09:41:20:342
,,,,-0.371,4.372,8.542,-1.527,5.546,7.943,0.622,-1.097,0.561,-0.026,-0.053,-0.027,2226,-14.6,-14.1,-42.9,65.3,-34.5,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13526,2019-09-28 09:41:20:352
,,,,-0.371,4.372,8.542,-1.526,5.543,7.944,0.404,-1.623,-0.961,0.018,0.03,-0.013,2226,-16.8,-16.1,-43.7,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13536,2019-09-28 09:41:20:362
,,,,-0.371,4.372,8.542,-1.526,5.543,7.944,0.404,-1.623,-0.961,0.018,0.03,-0.013,2226,-16.8,-16.1,-43.7,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74052,20,NaN,-0.120340854,0.7,3.216,88,14 / 22,,13545,2019-09-28 09:41:20:371
,,,,-0.931,4.616,7.655,-1.526,5.543,7.944,0.568,-0.808,-0.144,0.003,0.001,-0.011,2226,-16.8,-16.1,-43.7,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.120340854,0.9,3.216,88.6,14 / 22,,13556,2019-09-28 09:41:20:382
,,,,-1.723,5.841,7.509,-1.532,5.545,7.942,-0.29,0.515,-0.573,0.031,0.085,-0.012,2226,-16.8,-15.5,-44.4,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13566,2019-09-28 09:41:20:392
,,,,-2.371,5.637,9.179,-1.532,5.545,7.942,-0.29,0.515,-0.573,-0.012,0.112,-0.005,2226,-16.8,-15.5,-44.4,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13575,2019-09-28 09:41:20:401
,,,,-2.371,5.637,9.179,-1.541,5.539,7.944,-0.852,-0.088,0.506,-0.038,-0.02,0.013,2226,-16.8,-15.5,-44.4,69.3,-34.4,10.9,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13586,2019-09-28 09:41:20:412
,,,,-1.407,5.262,8.973,-1.542,5.537,7.946,-0.428,-0.128,0.062,0.03,0.069,-0.002,2226,-17.5,-14.1,-44.4,66.3,-34.4,11,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13596,2019-09-28 09:41:20:422
,,,,-2.089,5.618,6.09,-1.542,5.537,7.946,-0.428,-0.128,0.062,0.03,0.069,-0.002,2226,-17.5,-14.1,-44.4,66.3,-34.4,11,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13606,2019-09-28 09:41:20:432
,,,,-1.924,5.118,7.573,-1.545,5.539,7.944,-0.185,0.038,-1.66,-0.043,-0.051,0.011,2226,-14.6,-13.4,-44.4,66.3,-34.4,11,8,1006.6,47.65,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13616,2019-09-28 09:41:20:442
,,,,-1.924,5.118,7.573,-1.548,5.535,7.946,-0.734,0.014,-0.149,-0.023,0.02,-0.023,2226,-14.6,-13.4,-44.4,66.3,-34.4,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13626,2019-09-28 09:41:20:452
,,,,-0.955,5.224,8.765,-1.542,5.528,7.952,0.835,0.142,1.86,-0.06,-0.068,0.011,2226,-15.4,-14.8,-41.5,68.9,-34.4,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13636,2019-09-28 09:41:20:462
,,,,-1.768,6.075,8.841,-1.542,5.528,7.952,0.835,0.142,1.86,0.017,0.076,-0.036,2226,-15.4,-14.8,-41.5,68.9,-34.4,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13645,2019-09-28 09:41:20:471
,,,,-1.462,5.786,7.645,-1.548,5.529,7.95,-0.488,0.517,-0.092,-0.019,-0.047,0.025,2226,-15.4,-14.1,-43.7,68.9,-34.4,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13655,2019-09-28 09:41:20:481
,,,,-1.335,5.094,8.021,-1.544,5.526,7.953,0.323,-0.427,0.139,-0.024,-0.005,-0.016,2226,-15.4,-14.1,-43.7,68.9,-34.4,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13665,2019-09-28 09:41:20:491
,,,,-1.335,5.094,8.021,-1.544,5.526,7.953,0.323,-0.427,0.139,-0.029,-0.011,0.027,2528,-14.6,-12.7,-43.7,62.6,-34.3,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13675,2019-09-28 09:41:20:501
,,,,-0.558,4.597,9.246,-1.538,5.52,7.958,0.945,-0.922,1.213,-0.019,-0.003,0.021,2528,-14.6,-12.7,-43.7,62.6,-34.3,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13686,2019-09-28 09:41:20:512
,,,,-1.852,5.075,6.662,-1.543,5.522,7.956,-0.408,-0.455,-1.224,0.029,0.062,-0.012,2528,-14.6,-14.1,-42.9,62.6,-34.3,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13696,2019-09-28 09:41:20:522
,,,,-1.067,4.927,7.289,-1.543,5.522,7.956,-0.408,-0.455,-1.224,0.007,-0.024,0.004,2528,-14.6,-14.1,-42.9,62.6,-34.3,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.14056638,0.9,3.216,88.6,14 / 22,,13706,2019-09-28 09:41:20:532
,,,,-1.067,4.927,7.289,-1.539,5.522,7.956,0.327,-0.517,-0.588,0.002,0.052,0.005,2528,-16.1,-15.5,-41.5,70,-34.3,10.9,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13715,2019-09-28 09:41:20:541
,,,,-1.931,5.606,7.277,-1.541,5.521,7.957,-0.078,-0.196,0.077,-0.057,-0.03,0.016,2528,-16.1,-15.5,-41.5,70,-34.3,10.9,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13726,2019-09-28 09:41:20:552
,,,,-1.28,5.704,8.92,-1.541,5.521,7.957,-0.078,-0.196,0.077,0.019,0.033,-0.028,2528,-15.4,-14.1,-42.2,70,-34.3,10.9,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13735,2019-09-28 09:41:20:561
,,,,-1.304,5.738,7.157,-1.542,5.518,7.959,-0.098,0.271,0.021,-0.015,-0.02,0.016,2528,-15.4,-14.1,-42.2,70,-34.3,10.9,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13746,2019-09-28 09:41:20:572
,,,,-1.694,5.056,8.095,-1.541,5.518,7.959,0.226,-0.304,-0.141,-0.018,0.024,-0.009,2528,-16.1,-14.8,-44.4,67.1,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13755,2019-09-28 09:41:20:581
,,,,-1.694,5.056,8.095,-1.541,5.518,7.959,0.226,-0.304,-0.141,-0.018,0.024,-0.009,2528,-16.1,-14.8,-44.4,67.1,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13766,2019-09-28 09:41:20:592
,,,,-1.247,4.532,8.344,-1.543,5.514,7.961,-0.279,-0.948,-0.272,-0.036,-0.038,0.013,2528,-14.7,-14.7,-43.7,67.1,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13776,2019-09-28 09:41:20:602
,,,,-1.536,5.874,8.425,-1.541,5.512,7.963,0.18,0.407,0.68,0.015,0.058,-0.011,2528,-14.7,-14.7,-43.7,67.1,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13786,2019-09-28 09:41:20:612
,,,,-1.563,6.078,9.363,-1.542,5.512,7.963,-0.118,0.681,1.343,-0.007,0.02,0.025,2528,-13.9,-13.4,-42.9,62.4,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13796,2019-09-28 09:41:20:622
,,,,-1.563,6.078,9.363,-1.542,5.512,7.963,-0.118,0.681,1.343,-0.009,-0.022,0.008,2528,-13.9,-13.4,-42.9,62.4,-34.2,11,8,1006.6,47.7,29.99817,-95.74051,21,NaN,-0.16332015,0.9,3.216,88.6,14 / 22,,13805,2019-09-28 09:41:20:631
